"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","23547"
"query","Query:[ws(1, 129938434)]"
"Reference","Left","KWIC","Right"
"foto.no","kvalitet, og det veier en del (1050g). </s><s> Med 1D-hus eller hus m/grep er balansen veldig god. </s><s> Litt uvant at <coll>Zoom-ringen</coll> har","byttet","plass med fokus-ringen, men dette blir en vanesak etter kort tids bruk. </s><s> Objektivet kan ikke brukes med Canons"
"gryaxelsen.com","Peter Petersen Vanha (I Norge kalt Wallenius). </s><s> Teorien er at hennes bestefar Petter, og vår Petter <coll>Wallenius</coll>","byttet","papirer før de kom over grensen til Norge. </s><s> Dette fordi Joans bestefar hadde gjort jenta si gravid, og var ikke gammel nok"
"iris-salten.no","som mulig, med modeller som forurenser mindre. </s><s> Ti av Iris Service sine elleve biler er fem år eller nyere. </s><s> Iris <coll>Retura</coll>","byttet","ut en liftdumper fra 1998 i en ny og større bil. </s><s> I desember 2012 veltet en av krokbilene. </s><s> Denne bilen ble kondemnert og"
"missnorway.org","med venner og familie! </s><s> Det skal bli godt. </s><s> Saa Norge, vi ses veldig snart! </s><s> En annen ting jeg gjorde denne uken var <coll>aa</coll>","bytte","gym. </s><s> Aa trene og ha en sunn og god livstil er veldig viktig for meg, o gen helt naturlig del av min hverdag. </s><s> Men noen ganger"
"mynewsdesk.com","(e) og en SL95-trikk på strekningen i Dronning Eufemias gate. </s><s> Trikkeførere Jan Rustad og Kjell Biseth <coll>Johansson</coll>","byttet","på å kjøre frem og tilbake langs strekningen mens skuespillere og filmcrew gjorde opptak inne på trikken. </s><s> Trivelig kar </s>"
"veteranvogn.no","også blitt betydelig redusert, noe som representerer en lavere kostnad dersom uhellet skulle være ute. </s> <s> <coll>WaterCircles</coll>","bytter","forsikringsgiver – forsikringstakerne tilskrives </s><s> De som fremdeles har sine forsikringer i WaterCircles vil i"
"veteranvogn.no","det også en vesentlig endring av innkrevingen av årsavgiften. </s><s> Derfor blir det viktig å merke seg: </s> <s> <coll>Årsavgiften</coll> har","byttet","navn til Trafikkforsikring. </s><s> Innkrevingen skjer nå gjennom forsikringsselskapet. </s><s> Trafikkforsikring betales nå"
"morningstar.no","velger aksje ABC, investerer i alle aksjene fra A til Å, eller en mellomting. </s><s> Stilisert og forenklet. </s><s> Hvis <coll>forvalteren</coll>","bytter","ut en aksje, kan det medføre at fondet på sikt endrer risiko- og avkastningsprofil fordi forvalteren bytter ut"
"morningstar.no","bytter ut en aksje, kan det medføre at fondet på sikt endrer risiko- og avkastningsprofil fordi <coll>forvalteren</coll>","bytter","ut innholdet. </s><s> Ellers kan vi bytte profil ved å bytte fond. </s><s> Når vi bytter fond, eller forvalteren bytter verdipapirer,"
"morningstar.no","forvalteren bytter ut innholdet. </s><s> Ellers kan vi bytte profil ved å bytte fond. </s><s> Når vi bytter fond, eller <coll>forvalteren</coll>","bytter","verdipapirer, skjer dette ofte i sekundærmarkedet hvor en kjøper og en selger. </s><s> I sekundærmarkedet er det i"
"morningstar.no","vil du kunne oppleve at du går på en stor mine. </s><s> Et eksempel, som også trakk ned visse aksjefond, var Clavis Pharma ( <coll>siden</coll>","byttet","navn til Actavis) som først falt 90 %, så da kan man lure på om det er noen vits å selge? </s><s> Eller kanskje du tenker"
"jenteporten.no","en gratis verdivurdering av boligen din og en rekke anbefalinger og linker til aktuelle nettsider. </s> <s> <coll>Eiendomsnett</coll> har","byttet","navn til Tinde og er markedsplassen for kjøp og salg av boliger/eiendommer på nettet i Norge. </s><s> Her ligger eiendommer fra"
"battlefield.no","litt hardt i. </s><s> Vi skifta bjørnar mot ensa før liga start, og fikk eirik banna fra hf, og stod dermed bare med4 spillere. </s> <s> <coll>THF</coll>","bytta","fnky med spity, og må nå få inn en ny spiller for Box, er ikke det samme sak da? </s><s> Du glemte å lese punkt 2. </s><s> THF- b0x blir"
"nord-salten.no",". 7 minutter senere fikk Steigen straffe, og Kent Roger Isaksen satte ballen kontant i mål. </s><s> Trener Jack <coll>Grimstad</coll>","byttet","seg selv inn etter 64 minutterm og 4 minutter senere satte Arnulf Imingen ballen i mål igjen. </s><s> Et lagt utspill fra Erling"
"missnorway.org","Solør, og har fortsatt familie der. </s><s> Er på besøk iblant, men det blir altfor lite i disse dager. </s><s> Så nå blir helle <coll>besøkene</coll>","byttet","ut med telefonsamtaler eller videosamtaler. </s><s> Er veldig familiekjær og liker godt å skravle på telefonen med bestemor. </s>"
"hudportalen.no","kan du få tilbud på Farmasiet ved å bruke en rabattkode. </s><s> Den er for tiden ikke tilgjengelig. </s><s> Nettapoteket <coll>Farmasiet</coll> har","byttet","til leverandør av nettsiden sin. </s><s> Det har dessverre ført til at unike rabattkoder ikke er tilgjengelig for tiden. </s>"
"foto.no","tatt med telefonen. </s><s> Nå reiser de samme spørsmålene seg om de nye Samsung-telefonene, S23. </s><s> Mange har påstått at <coll>Samsung</coll>","bytter","ut bildet ditt med et arkivbilde av mye høyere kvalitet. </s><s> Dette nekter Samsung for, og sier at det kun er optimalisering"
"baatplassen.no","satt batteri helt fram i baugen, det blev mye mere futt i propelleren etter det, håper at releet holder lengre nå, <coll>relet</coll>","byttet","jeg sist for en uke siden, til meg sitter den ""tjukke"" minus ledningen på releet, til deg ser jeg at den sitter på </s><s> et punkt"
"baatplassen.no","av disse. </s><s> Mulig jeg må ha ny lanternestang foran også. </s><s> - skifte slange/bruke overgang inn på toalett. </s><s> Forrige <coll>eier</coll>","bytta","pumpetoalett til elektrisk, men det er mindre tilkoblingsstuss, så her lekker det når pumpa kjøres. </s><s> Mulig jeg skal se"
"fiskersiden.no","sin konkurransefiskende storebror John Olav helt til artskjøret tok han i studietiden. </s><s> Etter hvert ble også <coll>rollene</coll>","byttet","om. 102 arter lar seg høre for en vestlending, men det betyr ikke at også Bjørn var ung for nokså kort tiden siden. </s><s> Bjørn"
"regjeringen.no","første semestrene. </s><s> Imidlertid er det et ikke ubetydelig antall som faller fra også i senere semestre. </s><s> Mange <coll>studenter</coll>","bytter","dessuten studium underveis (omvalg). </s><s> Innenfor bachelorutdanningene utgjør dette 40 prosent av studentene som falt"
"regjeringen.no","og virksomheter, bør det være mulig – og attraktivt – om Operaorkesteret og Oslo Filharmoniske <coll>Orkester</coll>","byttet","plass i perioder, for spesielle produksjoner. </s><s> Slik det blir til høsten 2001 der Kringkastingsorkesteret og"
"regjeringen.no",", for spesielle produksjoner. </s><s> Slik det blir til høsten 2001 der Kringkastingsorkesteret og <coll>Operaorkesteret</coll>","bytter","plass i forbindelse med oppsettingen av Nøtteknekkeren på Den Norske Opera. </s><s> Intern eller ekstern argumentasjon? </s><s> I"
"battlefield.no","] tipper du var china og us hadde tatt over airfield!? </s><s> hver eneste gang jeg connecter til en server eller at <coll>serveren</coll>","bytter","map, må jeg velge mus-sens på nytt.. den stiller seg tilbake på 1 etter hver runde.. noen som vet åssen jeg kan få den til å"
"battlefield.no","ser dette bra ut? http://www.worldofwarcraft.com/info/classe...500252510015151 Satte den opp på måfå, kan <coll>seff</coll>","bytte","ut mental strength og putte de i blackout eller shadow reach Echelon: ja 2 ticks </s><s> Har samme problemet, gjør meg ikke mye. </s>"
"godsetmedia.no","og det står 1-0. </s><s> Etter scoringen virker våre gutter resignerte og Lyn fortsetter å styre kampen. </s><s> Coach Lund gjør et <coll>par</coll>","bytter","uten at dette gir umiddelbar virkning. </s><s> 4 minutter før slutt smiler lykken til oss. </s><s> Awat Cinho får frispark etter å ha"
"battlefield.no","bil.. etter en stund så flytta de seg et lite stykke og fortsatte repareringa si, da han ene hadde 10 </s><s> rep. <coll>points</coll> så","bytta","de på, men ble etter en stund tatt ut av en heli.. </s><s> Er dette stat cheating? </s><s> Jeg vet at for å få veteran engineer badge så må du"
"energinorge.no","bruk fornybar, kortreist vannkraft i stedet for gass i sine smelteovner. </s><s> Foto: Glasopor </s><s> Industribedriften <coll>Glasopor</coll>","byttet","ut gass med vannkraft i produksjonen, nå sparer de klimaet for 2000 tonn CO2-utslipp årlig. </s><s> Ny rapport fra DNV GL viser"
"battlefield.no","synnsykt.. jeg minnimere spillet og åpner den på nytt da. så blir, problemet borte. men det oppstår igjen, når <coll>serveren</coll>","bytter","brett??? </s><s> hey, hey.. jeg har nettopp fått taki en film av henne.. og hun er med i alle scenene.. hihi.. forresten er det"
"battlefield.no","i turneringen. </s><s> Lenke til din battle.net-konto på http://eu.battle.net/sc2/en/ - Nick og id - Rase </s><s> §3.3.1 <coll>Spillerne</coll>","bytter","på å eliminere kart fra map pool helt til antall kart som står igjen er riktig i forhold til antall kamper som er mulig. </s>"
"trygghandel.no","<s> Selskapet har siden de ble stiftet i 2006 byttet styre og daglig leder mange ganger. </s><s> Senest i april ble bedriftens <coll>navn</coll>","byttet","fra Nor Media til Bedriftsok NO AS, samtidig som Carl Josef Christensen (kjent fra CJC Bedriftstjenester, som sendte"
"overlanding.nu","jk. </s><s> Er Det andre biler som har felger som passer på en jk? </s><s> Bilen har gått felfritt 1.000.000 miles ( 1.601.000km) och <coll>bara</coll>","bytt","generator, vattenpump samt renoverat växellådan vid 700.000 miles... </s><s> Och då har han ändå haft tung last och släp!! </s>"
"gauselbakken.no","som er blitt laget. </s><s> Nå i dag var hele Stadion (fellesrommet)fylt med små og store nisser. </s><s> * <coll>Regnskapsfører</coll> har","byttet","regnskapsprogram, og vi opplever at det er et par ""oppstartsvansker"" i forbindelse med fakturering. </s><s> Dersom ""Kari"""
"petanque.no",", men kontrer også egen kule. </s><s> Marius må legge, og gjør det bra. </s><s> Litt til venstre for grisen. </s><s> Benny må skyte. </s><s> Benny sin <coll>kule</coll>","bytter","plass med Marius sin kule. </s><s> Bo skyter og begge kuler går ut av spill. </s><s> Marius legger så 20 cm bak gris til poeng. </s><s> Benny skyter"
"gromagasinet.no","blader! </s><s> Den kan ende opp både på the light side og the dark side of the force. </s><s> Det meste røyk da Ragnhild Solem <coll>Vikra</coll>","bytta","ut hus med leilighet, men en plante sneik seg med. Den liker seg visst på færre kvadratmeter den og ser det ut til. </s><s> Håkon og"
"studvest.no",": han kler seg jo allerede i skotskrutete, og er sin egen tids viktigste opprører mot monarkiet. </s><s> Men hvorfor er <coll>kjønnene</coll>","byttet","om - altså hvorfor er en det en kvinnelig skuespiller (Marianne Nielsen) som ikler seg rollen som Macbeth, mens en"
"ivarjohansen.no","- forventer utviklingsmuligheter i jobben, akkurat som ordinært ansatte gjør det, og det er i dag vanlig at <coll>personer</coll>","bytter","mellom ulike type produksjon i løpet av sitt arbeidsforhold. </s><s> - En person som ønsker nye arbeidsoppgaver/ trenger nye"
"sportforalle.no","sto bak vinnerloddet. </s><s> Det skulle vise seg å være Adam Pearson, tidligere kommersiell manager i Leeds United. </s> <s> <coll>Kluben</coll>","byttet","nå navn til Hull City AFC (Tigers) Ltd. </s><s> Pearson sto bak ikke mindre enn 13 nye kontralkter sommeren 2001. </s><s> Laget klarte"
"cornerstones.no","til nasjonaleposet Peer Gynt. </s><s> Peer/Bitch flytter handlingen 152 år frem i tid, lar <coll>hovedrolle-innehaverne</coll>","bytte","kjønn og utforsker en strukturell forskjells-behandling når det kommer til hvem som får lov til å oppføre seg som en"
"menysebracup.no","kampoppsettet tar avspark. </s><s> Lag som ikke stiller til avtalt tidspunkt til kampen, blir resultatet satt til 3 – 0. <coll>lagene</coll>","bytter","side etter 15 min (20 min) uten pause mellom omgangene. </s><s> Etter kampslutt skal spillere og ledere forlate banen og benken"
"menysebracup.no","innbytter er det lov til å gjøre i løpet av en kamp? </s><s> Det er ingen begrensninger på antall bytter. </s><s> Det vil være <coll>flyvende</coll>","bytter",". </s><s> 2. </s><s> Spillesystem </s><s> 2.1 Innledende kamper spilles som serie. </s><s> Serien avgjøres etter følgende rekkefølge: Poeng,"
"all-up.com","(!), så den har ikke vært på veien på en stund i alle fall. </s><s> Det vil si at den har kun hatt skilt i 10 år.... </s><s> Original <coll>sekserbil</coll>","byttet","til 318, omklassifisert til campingbil. </s><s> Glenn Andersen lakkerte den visst i fordums dager. </s><s> Bilen er ikke på plass enda"
"walterdesign.no","trygge i sin rolle som omsorgsutøvere. </s><s> Introducing... </s><s> Super Inc! </s><s> Tidligere kjent som Walter Design </s><s> Walter <coll>design</coll> har","byttet","navn og tatt steget videre som Super Inc. Vi fortsetter å tilby det samme nivået av designkompetanse og kundeservice,"
"kvamsfjellet.no","for Objektivismen. </s><s> Kommende arrangementer </s><s> Hva er Objektivismen? </s><s> Etter at vår medlemsregister leverandør Rubic <coll>AS</coll>","byttet","til ny bankforbindelse, har vi hatt endel [...] </s><s> Innkalling til årsmøte i Rondane Kvamsfjellet Turløypelag torsdag"
"uteseksjonen.no","folk ender opp i et sånt miljø. </s><s> Men dette var forbigående tanker og problemer som angikk noen andre enn meg. </s><s> To <coll>år</coll> senere","bytter","jeg jobb. </s><s> Igjen går jeg på Vaterland men denne gangen med mål om å drive oppsøkende arbeid rettet mot selgerne som"
"nettnyheter.com","ikke vil la meg oppdatere sw til iGyroen som skal inn i flyet - hvorfor får jeg så mye ufortjent motgang? </s><s> Søkemotoren <coll>Bing</coll>","bytter","navn til Microsoft Bing </s><s> Ikke alle har hørt om søkemotoren Bing, men dette er ett av alternativene du har til Google. </s>"
"nettnyheter.com","fra Microsoft. </s><s> Brukere av Bing vil nok ikke merke de helt store forskjellene. </s><s> Det er ikke første gangen at <coll>Bing</coll>","bytter","navn. </s><s> Andre navn som Bing har hatt før er MSN Search, Windows Live Search og Live Search. </s><s> Utmerket mandolinmetode som"
"kjoekkenmagi.no","kakeform. </s><s> Dette er den samme oppskriften jeg bruker når jeg lager ""vanlig"" sjokoladekake, her er bare <coll>hvetemelet</coll>","byttet","ut. </s><s> For ei langpannekake brukte hun: (kan også stekes som ei høy kake i kakeform 25-26 cm) 6 egg 500 gram sukker (dette"
"ivarjohansen.no","for barnenevrologi/habilitering, Kapellveien habiliteringssenter og bydel Sagene. </s><s> Bydel <coll>Grünerløkka</coll> vil","bytte","ut William sine faste BPA-assistenter som har vært hos familien i flere år, med hjemmesykepleiere. </s><s> Mamma Elin er redd"
"sagaforumet.com","rundt ikring på nettet, av Saga 27. </s><s> På alle bilder jeg ser så ser jeg ""klinkingen"" på innsiden av skroget, der <coll>folk</coll> har","byttet","ut kledningen med en ny. </s><s> Båten min (1973 modell) har ikke denne klinkingen synlig, men har lissom et innerskrog i plast,"
"finansavisen.no","det er mer penger å hente for Insr-aksjonærene ved å droppe et salg av kundene til Storebrand. </s><s> Nå vil <coll>storaksjonæren</coll>","bytte","ut både ledelsen og styret. </s><s> – Finanstilsynet kan ta saken opp til ny behandling og trekke varselet om fratakelse av"
"ffksupporter.no","karadas som skulle vært avblåst for dytt. </s><s> Bare lurer på en ting. </s><s> Hvordan er reglene om å ha en kaptein på banen? </s><s> Når <coll>Brann</coll>","bytta","ut Bakke ga han ikke fra seg kapteinsbindet, og Brann spilte uten kaptein frem til Guntveit ble bytta inn 5 min før slutt. </s>"
